stop_id,feature_name
5425,Bench near stop
5425,Crosswalk near stop
5425,Curb ramp near stop
5425,Pavement at front door
5425,Lighting at stop
5425,Sidewalk at stop
5425,Traffic signal
5426,Pavement at back door
5426,Schedule display
5426,Bench near stop
5426,Bench near stop
5426,Crosswalk near stop
5426,Curb ramp near stop
5426,Pavement at front door
5426,Sidewalk at stop
5426,Telephone near stop
5426,Traffic signal
5428,TransitTracker sign
5428,Pavement at back door
5428,Schedule display
5428,Crosswalk near stop
5428,Curb ramp near stop
5428,Pavement at front door
5428,Lighting at stop
5428,Shelter
5428,Sidewalk at stop
5431,Pavement at back door
5431,Schedule display
5431,Bench near stop
5431,Crosswalk near stop
5431,Curb ramp near stop
5431,Pavement at front door
5431,Lighting at stop
5431,Sidewalk at stop
5431,Traffic signal
5432,Pavement at back door
5432,Schedule display
5432,Crosswalk near stop
5432,Curb ramp near stop
5432,Pavement at front door
5432,Lighting at stop
5432,Sidewalk at stop
5433,Pavement at back door
5433,Schedule display
5433,Crosswalk near stop
5433,Curb ramp near stop
5433,Pavement at front door
5433,Sidewalk at stop
5436,Pavement at back door
5436,Schedule display
5436,Bench near stop
5436,Crosswalk near stop
5436,Curb ramp near stop
5436,Pavement at front door
5436,Sidewalk at stop
5436,Traffic signal
5439,Pavement at back door
5439,Schedule display
5439,Pavement at front door
5439,Lighting at stop
5439,Sidewalk at stop
5439,Telephone near stop
5442,Pavement at back door
5442,Schedule display
5442,Curb ramp near stop
5442,Pavement at front door
5442,Sidewalk at stop
5443,Pavement at back door
5443,Schedule display
5443,Crosswalk near stop
5443,Curb ramp near stop
5443,Pavement at front door
5443,Sidewalk at stop
5443,Telephone near stop
5443,Traffic signal
5444,TransitTracker sign
5444,Pavement at back door
5444,Schedule display
5444,Bench near stop
5444,Bench near stop
5444,Crosswalk near stop
5444,Curb ramp near stop
5444,Pavement at front door
5444,Lighting at stop
5444,Shelter
5444,Sidewalk at stop
5444,Traffic signal
5445,Pavement at back door
5445,Schedule display
5445,Crosswalk near stop
5445,Curb ramp near stop
5445,Pavement at front door
5445,Lighting at stop
5445,Sidewalk at stop
5446,Pavement at back door
5446,Schedule display
5446,Crosswalk near stop
5446,Curb ramp near stop
5446,Pavement at front door
5446,Sidewalk at stop
5448,Pavement at back door
5448,Schedule display
5448,Pavement at front door
5448,Lighting at stop
5448,Sidewalk at stop
5452,Pavement at back door
5452,Schedule display
5452,Crosswalk near stop
5452,Curb ramp near stop
5452,Pavement at front door
5452,Lighting at stop
5452,Sidewalk at stop
5453,Pavement at back door
5453,Schedule display
5453,Pavement at front door
5453,Sidewalk at stop
5454,TransitTracker sign
5454,Pavement at back door
5454,Schedule display
5454,Bench near stop
5454,Bench near stop
5454,Crosswalk near stop
5454,Curb ramp near stop
5454,Pavement at front door
5454,Lighting at stop
5454,Shelter
5454,Sidewalk at stop
5454,Garbage Can
5454,Telephone near stop
5454,Traffic signal
5455,TransitTracker sign
5455,Pavement at back door
5455,Schedule display
5455,Bench near stop
5455,Crosswalk near stop
5455,Curb ramp near stop
5455,Pavement at front door
5455,Lighting at stop
5455,Shelter
5455,Sidewalk at stop
5455,Garbage Can
5455,Telephone near stop
5455,Traffic signal
5457,Pavement at back door
5457,Schedule display
5457,Curb ramp near stop
5457,Pavement at front door
5457,Sidewalk at stop
5458,Pavement at back door
5458,Schedule display
5458,Curb ramp near stop
5458,Pavement at front door
5458,Lighting at stop
5458,Sidewalk at stop
5459,Pavement at back door
5459,Schedule display
5459,Bench near stop
5459,Curb ramp near stop
5459,Pavement at front door
5459,Shelter
5459,Sidewalk at stop
5461,Pavement at back door
5461,Schedule display
5461,Crosswalk near stop
5461,Curb ramp near stop
5461,Pavement at front door
5461,Lighting at stop
5461,Sidewalk at stop
5461,Traffic signal
5462,Pavement at back door
5462,Schedule display
5462,Bench near stop
5462,Crosswalk near stop
5462,Curb ramp near stop
5462,Pavement at front door
5462,Sidewalk at stop
5462,Telephone near stop
5462,Traffic signal
5463,Pavement at back door
5463,Schedule display
5463,Curb ramp near stop
5463,Pavement at front door
5463,Lighting at stop
5463,Sidewalk at stop
5464,Pavement at back door
5464,Schedule display
5464,Pavement at front door
5464,Sidewalk at stop
5465,Pavement at back door
5465,Schedule display
5465,Bench near stop
5465,Crosswalk near stop
5465,Curb ramp near stop
5465,Pavement at front door
5465,Lighting at stop
5465,Sidewalk at stop
5466,TransitTracker sign
5466,Pavement at back door
5466,Schedule display
5466,Bench near stop
5466,Bench near stop
5466,Bench near stop
5466,Crosswalk near stop
5466,Pavement at front door
5466,Lighting at stop
5466,Lighting at stop
5466,Shelter
5466,Sidewalk at stop
5466,Garbage Can
5467,TransitTracker sign
5467,Pavement at back door
5467,Schedule display
5467,Bench near stop
5467,Bench near stop
5467,Crosswalk near stop
5467,Curb ramp near stop
5467,Pavement at front door
5467,Lighting at stop
5467,Shelter
5467,Sidewalk at stop
5468,Pavement at back door
5468,Schedule display
5468,Crosswalk near stop
5468,Curb ramp near stop
5468,Pavement at front door
5468,Lighting at stop
5468,Sidewalk at stop
5468,Traffic signal
5469,Pavement at back door
5469,Schedule display
5469,Bench near stop
5469,Crosswalk near stop
5469,Curb ramp near stop
5469,Pavement at front door
5469,Sidewalk at stop
5469,Traffic signal
5471,Pavement at back door
5471,Schedule display
5471,Pavement at front door
5471,Lighting at stop
5471,Sidewalk at stop
5472,Pavement at back door
5472,Curb ramp near stop
5472,Pavement at front door
5472,Sidewalk at stop
5475,Pavement at back door
5475,Schedule display
5475,Crosswalk near stop
5475,Curb ramp near stop
5475,Pavement at front door
5475,Lighting at stop
5475,Sidewalk at stop
5476,Pavement at back door
5476,Schedule display
5476,Bench near stop
5476,Crosswalk near stop
5476,Curb ramp near stop
5476,Pavement at front door
5476,Sidewalk at stop
5477,Pavement at back door
5477,Schedule display
5477,Crosswalk near stop
5477,Curb ramp near stop
5477,Pavement at front door
5477,Lighting at stop
5477,Sidewalk at stop
5478,Pavement at back door
5478,Schedule display
5478,Bench near stop
5478,Crosswalk near stop
5478,Curb ramp near stop
5478,Pavement at front door
5478,Sidewalk at stop
5478,Traffic signal
5479,Pavement at back door
5479,Schedule display
5479,Bench near stop
5479,Crosswalk near stop
5479,Curb ramp near stop
5479,Pavement at front door
5479,Sidewalk at stop
5479,Traffic signal
5480,Pavement at back door
5480,Schedule display
5480,Curb ramp near stop
5480,Pavement at front door
5480,Lighting at stop
5480,Sidewalk at stop
5481,Schedule display
5481,Pavement at front door
5481,Sidewalk at stop
5484,Pavement at back door
5484,Schedule display
5484,Pavement at front door
5484,Sidewalk at stop
5487,Pavement at back door
5487,Schedule display
5487,Pavement at front door
5487,Lighting at stop
5487,Sidewalk at stop
5488,Pavement at back door
5488,Schedule display
5488,Bench near stop
5488,Crosswalk near stop
5488,Curb ramp near stop
5488,Pavement at front door
5488,Shelter
5488,Sidewalk at stop
5489,Schedule display
5489,Lighting at stop
5491,Pavement at back door
5491,Bench near stop
5491,Crosswalk near stop
5491,Curb ramp near stop
5491,Pavement at front door
5491,Lighting at stop
5491,Sidewalk at stop
5491,Telephone near stop
5491,Traffic signal
5492,Pavement at back door
5492,Schedule display
5492,Crosswalk near stop
5492,Curb ramp near stop
5492,Pavement at front door
5492,Lighting at stop
5492,Sidewalk at stop
5492,Telephone near stop
5492,Traffic signal
5493,Pavement at back door
5493,Schedule display
5493,Crosswalk near stop
5493,Curb ramp near stop
5493,Pavement at front door
5493,Sidewalk at stop
5493,Traffic signal
5494,Pavement at back door
5494,Schedule display
5494,Crosswalk near stop
5494,Curb ramp near stop
5494,Pavement at front door
5494,Sidewalk at stop
5494,Traffic signal
5495,TransitTracker sign
5495,Pavement at back door
5495,Schedule display
5495,Bench near stop
5495,Bench near stop
5495,Bench near stop
5495,Crosswalk near stop
5495,Curb ramp near stop
5495,Pavement at front door
5495,Shelter
5495,Sidewalk at stop
5495,Traffic signal
5498,Pavement at back door
5498,Schedule display
5498,Bench near stop
5498,Crosswalk near stop
5498,Curb ramp near stop
5498,Pavement at front door
5498,Protection from the weather
5498,Sidewalk at stop
5498,Telephone near stop
5499,TransitTracker sign
5499,Pavement at back door
5499,Schedule display
5499,Bench near stop
5499,Crosswalk near stop
5499,Curb ramp near stop
5499,Pavement at front door
5499,Shelter
5499,Sidewalk at stop
5499,Garbage Can
5499,Telephone near stop
5499,Traffic signal
5502,Pavement at back door
5502,Schedule display
5502,Curb ramp near stop
5502,Pavement at front door
5502,Sidewalk at stop
5503,Pavement at back door
5503,Schedule display
5503,Pavement at front door
5503,Sidewalk at stop
5505,Pavement at back door
5505,Schedule display
5505,Crosswalk near stop
5505,Curb ramp near stop
5505,Pavement at front door
5505,Lighting at stop
5505,Sidewalk at stop
5505,Traffic signal
5506,Pavement at back door
5506,Schedule display
5506,Crosswalk near stop
5506,Curb ramp near stop
5506,Pavement at front door
5506,Lighting at stop
5506,Sidewalk at stop
5506,Telephone near stop
5506,Traffic signal
5507,Pavement at back door
5507,Schedule display
5507,Curb ramp near stop
5507,Pavement at front door
5507,Lighting at stop
5507,Sidewalk at stop
5508,Schedule display
5508,Curb ramp near stop
5508,Pavement at front door
5508,Lighting at stop
5508,Sidewalk at stop
5509,Pavement at back door
5509,Schedule display
5509,Bench near stop
5509,Crosswalk near stop
5509,Curb ramp near stop
5509,Pavement at front door
5509,Lighting at stop
5509,Lighting at stop
5509,Shelter
5509,Sidewalk at stop
5509,Garbage Can
5509,Traffic signal
5510,Pavement at back door
5510,Schedule display
5510,Crosswalk near stop
5510,Curb ramp near stop
5510,Pavement at front door
5510,Lighting at stop
5510,Sidewalk at stop
5510,Traffic signal
5511,Pavement at back door
5511,Schedule display
5511,Crosswalk near stop
5511,Curb ramp near stop
5511,Pavement at front door
5511,Lighting at stop
5511,Sidewalk at stop
5511,Telephone near stop
5511,Traffic signal
5512,Pavement at back door
5512,Schedule display
5512,Bench near stop
5512,Crosswalk near stop
5512,Curb ramp near stop
5512,Pavement at front door
5512,Lighting at stop
5512,Shelter
5512,Sidewalk at stop
5512,Garbage Can
5512,Traffic signal
5513,Pavement at back door
5513,Schedule display
5513,Crosswalk near stop
5513,Curb ramp near stop
5513,Pavement at front door
5513,Lighting at stop
5513,Sidewalk at stop
5513,Traffic signal
5514,Pavement at back door
5514,Schedule display
5514,Bench near stop
5514,Curb ramp near stop
5514,Pavement at front door
5514,Lighting at stop
5514,Shelter
5514,Sidewalk at stop
5514,Telephone near stop
5515,Schedule display
5515,Curb ramp near stop
5515,Lighting at stop
5515,Sidewalk at stop
5516,Pavement at back door
5516,Schedule display
5516,Curb ramp near stop
5516,Pavement at front door
5516,Lighting at stop
5516,Sidewalk at stop
5517,Pavement at back door
5517,Schedule display
5517,Bench near stop
5517,Curb ramp near stop
5517,Pavement at front door
5517,Lighting at stop
5517,Sidewalk at stop
5517,Telephone near stop
5518,Schedule display
5519,Schedule display
5519,Curb ramp near stop
5519,Lighting at stop
5519,Sidewalk at stop
5520,Schedule display
5520,Lighting at stop
5520,Sidewalk at stop
5521,Schedule display
5521,Bench near stop
5521,Pavement at front door
5521,Lighting at stop
5521,Sidewalk at stop
5522,Lighting at stop
5522,Sidewalk at stop
5523,Schedule display
5523,Pavement at front door
5523,Lighting at stop
5524,Pavement at back door
5524,Schedule display
5524,Crosswalk near stop
5524,Curb ramp near stop
5524,Pavement at front door
5524,Sidewalk at stop
5524,Traffic signal
5525,Pavement at back door
5525,Schedule display
5525,Bench near stop
5525,Crosswalk near stop
5525,Curb ramp near stop
5525,Pavement at front door
5525,Lighting at stop
5525,Sidewalk at stop
5525,Traffic signal
5526,Pavement at back door
5526,Curb ramp near stop
5526,Pavement at front door
5526,Sidewalk at stop
5527,Schedule display
5527,Curb ramp near stop
5527,Lighting at stop
5527,Sidewalk at stop
5529,Schedule display
5529,Curb ramp near stop
5529,Lighting at stop
5529,Sidewalk at stop
5530,Pavement at back door
5530,Schedule display
5530,Curb ramp near stop
5530,Pavement at front door
5530,Lighting at stop
5530,Sidewalk at stop
5531,Pavement at back door
5531,Schedule display
5531,Curb ramp near stop
5531,Pavement at front door
5531,Sidewalk at stop
5532,Pavement at back door
5532,Schedule display
5532,Curb ramp near stop
5532,Pavement at front door
5532,Lighting at stop
5532,Sidewalk at stop
5533,Schedule display
5533,Curb ramp near stop
5533,Lighting at stop
5533,Sidewalk at stop
5534,Schedule display
5534,Crosswalk near stop
5534,Curb ramp near stop
5534,Sidewalk at stop
5534,Traffic signal
5535,Schedule display
5535,Crosswalk near stop
5535,Curb ramp near stop
5535,Lighting at stop
5535,Sidewalk at stop
5535,Telephone near stop
5535,Traffic signal
5552,Pavement at back door
5552,Schedule display
5552,Pavement at front door
5552,Lighting at stop
5552,Sidewalk at stop
5553,Schedule display
5553,Lighting at stop
5554,Schedule display
5554,Lighting at stop
5556,Lighting at stop
5557,Pavement at back door
5557,Schedule display
5557,Bench near stop
5557,Crosswalk near stop
5557,Curb ramp near stop
5557,Pavement at front door
5557,Lighting at stop
5557,Sidewalk at stop
5558,Schedule display
5558,Pavement at front door
5558,Lighting at stop
5558,Sidewalk at stop
5562,Lighting at stop
5563,Lighting at stop
5564,Schedule display
5564,Lighting at stop
5565,Lighting at stop
5566,Lighting at stop
5567,Schedule display
5567,Lighting at stop
5568,Schedule display
5568,Lighting at stop
5570,Lighting at stop
5572,Lighting at stop
5573,Lighting at stop
5574,Schedule display
5574,Lighting at stop
5575,Schedule display
5575,Lighting at stop
5576,Lighting at stop
5586,Pavement at back door
5586,Schedule display
5586,Bench near stop
5586,Curb ramp near stop
5586,Pavement at front door
5586,Sidewalk at stop
5588,Pavement at back door
5588,Schedule display
5588,Schedule display
5588,Bench near stop
5588,Pavement at front door
5588,Lighting at stop
5588,Shelter
5588,Sidewalk at stop
5588,Garbage Can
5590,Pavement at back door
5590,Schedule display
5590,Bench near stop
5590,Bench near stop
5590,Crosswalk near stop
5590,Curb ramp near stop
5590,Pavement at front door
5590,Lighting at stop
5590,Shelter
5590,Sidewalk at stop
5590,Garbage Can
5590,Garbage Can
5590,Traffic signal
5592,Pavement at back door
5592,Schedule display
5592,Pavement at front door
5592,Sidewalk at stop
5593,Schedule display
5593,Lighting at stop
5594,Pavement at back door
5594,Schedule display
5594,Pavement at front door
5594,Sidewalk at stop
5595,Pavement at back door
5595,Schedule display
5595,Bench near stop
5595,Curb ramp near stop
5595,Pavement at front door
5595,Sidewalk at stop
5597,Schedule display
5597,Crosswalk near stop
5597,Curb ramp near stop
5597,Pavement at front door
5597,Sidewalk at stop
