stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,direction,position
3537,3537,N Lombard & Portsmouth,north lombard & ports mouth,Eastbound stop in Portland (Stop ID 3537),45.582307,-122.723792,B,https://trimet.org/home/stop/3537,0,,East,Farside
3538,3538,N Lombard & Portsmouth,north lombard & ports mouth,Westbound stop in Portland (Stop ID 3538),45.582472,-122.72381,B,https://trimet.org/home/stop/3538,0,,West,Nearside
3540,3540,13200 Block N Columbia (Lombard),13200 block north columbia (lombard),Northbound stop in Portland (Stop ID 3540),45.619386,-122.771344,B,https://trimet.org/home/stop/3540,0,,North,At
3541,3541,13200 Block N Columbia (Lombard),13200 block north columbia (lombard),Southbound stop in Portland (Stop ID 3541),45.61918,-122.771495,B,https://trimet.org/home/stop/3541,0,,South,Opposite
3546,3546,NE Lombard & Rodney,northeast lombard & rodney,Westbound stop in Portland (Stop ID 3546),45.57729,-122.664823,B,https://trimet.org/home/stop/3546,0,,West,Nearside
3547,3547,NE Lombard & Rodney,northeast lombard & rodney,Eastbound stop in Portland (Stop ID 3547),45.577136,-122.664629,B,https://trimet.org/home/stop/3547,0,,East,Farside
3554,3554,N Lombard & Tyler,north lombard & tyler,Eastbound stop in Portland (Stop ID 3554),45.588771,-122.746346,B,https://trimet.org/home/stop/3554,0,,East,Farside
3555,3555,N Lombard & Tyler,north lombard & tyler,Westbound stop in Portland (Stop ID 3555),45.588918,-122.746523,B,https://trimet.org/home/stop/3555,0,,West,Nearside
3557,3557,NE Lombard & M L King,northeast lombard & martin luther king,Westbound stop in Portland (Stop ID 3557),45.577309,-122.66218,B,https://trimet.org/home/stop/3557,0,,West,Farside
3558,3558,NE Lombard & M L King,northeast lombard & martin luther king,Eastbound stop in Portland (Stop ID 3558),45.577099,-122.661564,B,https://trimet.org/home/stop/3558,0,,East,Nearside
3559,3559,N Lombard & Van Houten,north lombard & van houten,Eastbound stop in Portland (Stop ID 3559),45.583088,-122.725985,B,https://trimet.org/home/stop/3559,0,,East,Nearside
3561,3561,N Lombard & Vancouver,north lombard & vancouver,Westbound stop in Portland (Stop ID 3561),45.577297,-122.66898,B,https://trimet.org/home/stop/3561,0,,West,Farside
3562,3562,N Lombard & Vancouver,north lombard & vancouver,Eastbound stop in Portland (Stop ID 3562),45.577129,-122.668603,B,https://trimet.org/home/stop/3562,0,,East,Nearside
3564,3564,N Lombard & Wabash,north lombard & wabash,Eastbound stop in Portland (Stop ID 3564),45.57706,-122.70295,B,https://trimet.org/home/stop/3564,0,,East,Nearside
3566,3566,N Lombard & Wabash,north lombard & wabash,Westbound stop in Portland (Stop ID 3566),45.577209,-122.703106,B,https://trimet.org/home/stop/3566,0,,West,Farside
3569,3569,N Lombard & Wall,north lombard & wall,Westbound stop in Portland (Stop ID 3569),45.584579,-122.729479,B,https://trimet.org/home/stop/3569,0,,West,Nearside
3570,3570,N Lombard & Wall,north lombard & wall,Eastbound stop in Portland (Stop ID 3570),45.584531,-122.729866,B,https://trimet.org/home/stop/3570,0,,East,Nearside
3575,3575,N Lombard & Westanna,north lombard & westanna,Westbound stop in Portland (Stop ID 3575),45.585541,-122.732127,B,https://trimet.org/home/stop/3575,0,,West,Nearside
3576,3576,N Lombard & Westanna,north lombard & westanna,Eastbound stop in Portland (Stop ID 3576),45.585442,-122.732416,B,https://trimet.org/home/stop/3576,0,,East,Nearside
3578,3578,N Lombard & Woolsey,north lombard & woolsey,Eastbound stop in Portland (Stop ID 3578),45.578399,-122.713186,B,https://trimet.org/home/stop/3578,0,,East,Farside
3580,3580,SW Lombard & 12th,southwest lombard & 12th,Northbound stop in Beaverton (Stop ID 3580),45.478466,-122.800249,B,https://trimet.org/home/stop/3580,0,,North,Nearside
3581,3581,SW Lombard & 12th,southwest lombard & 12th,Southbound stop in Beaverton (Stop ID 3581),45.478516,-122.800403,B,https://trimet.org/home/stop/3581,0,,South,Opposite
3582,3582,SW Lombard & 2nd,southwest lombard & 2nd,Northbound stop in Beaverton (Stop ID 3582),45.484921,-122.800245,B,https://trimet.org/home/stop/3582,0,,North,Nearside
3583,3583,SW Lombard & 5th,southwest lombard & 5th,Northbound stop in Beaverton (Stop ID 3583),45.482796,-122.80022,B,https://trimet.org/home/stop/3583,0,,North,Nearside
3584,3584,SW Lombard & 5th,southwest lombard & 5th,Southbound stop in Beaverton (Stop ID 3584),45.483046,-122.800391,B,https://trimet.org/home/stop/3584,0,,South,Nearside
3585,3585,SW Lombard & 9th,southwest lombard & 9th,Northbound stop in Beaverton (Stop ID 3585),45.480428,-122.800217,B,https://trimet.org/home/stop/3585,0,,North,Nearside
3586,3586,SW Lombard & 9th,southwest lombard & 9th,Southbound stop in Beaverton (Stop ID 3586),45.480798,-122.800392,B,https://trimet.org/home/stop/3586,0,,South,Nearside
3588,3588,Longview & Holcomb,longview & holcomb,Southbound stop in Oregon City (Stop ID 3588),45.371572,-122.570798,B,https://trimet.org/home/stop/3588,0,,South,Nearside
3595,3595,NW 21st & Lovejoy,northwest 21st & lovejoy,Eastbound stop in Portland (Stop ID 3595),45.529833,-122.694676,B,https://trimet.org/home/stop/3595,0,,East,Nearside
3596,3596,NW 22nd & Lovejoy,northwest 22nd & lovejoy,Eastbound stop in Portland (Stop ID 3596),45.529794,-122.696698,B,https://trimet.org/home/stop/3596,0,,East,Nearside
3603,3603,S Macadam & Boundary,south macadam & boundary,Northbound stop in Portland (Stop ID 3603),45.484878,-122.674891,B,https://trimet.org/home/stop/3603,0,,North,Nearside
3604,3604,S Macadam & Boundary,south macadam & boundary,Southbound stop in Portland (Stop ID 3604),45.485125,-122.675334,B,https://trimet.org/home/stop/3604,0,,South,Nearside
3611,3611,S Macadam & Gaines,south macadam & gaines,Northbound stop in Portland (Stop ID 3611),45.496382,-122.672804,B,https://trimet.org/home/stop/3611,0,,North,Nearside
3612,3612,S Macadam & Hamilton Ct,south macadam & hamilton court,Southbound stop in Portland (Stop ID 3612),45.489956,-122.67383,B,https://trimet.org/home/stop/3612,0,,South,Opposite
3613,3613,S Macadam & Hamilton Ct,south macadam & hamilton court,Northbound stop in Portland (Stop ID 3613),45.489817,-122.673596,B,https://trimet.org/home/stop/3613,0,,North,Nearside
3614,3614,S Macadam & Nebraska,south macadam & nebraska,Southbound stop in Portland (Stop ID 3614),45.477347,-122.672264,B,https://trimet.org/home/stop/3614,0,,South,Nearside
3615,3615,S Macadam & Julia,south macadam & julia,Southbound stop in Portland (Stop ID 3615),45.487659,-122.675521,B,https://trimet.org/home/stop/3615,0,,South,Farside
3616,3616,S Macadam & Julia,south macadam & julia,Northbound stop in Portland (Stop ID 3616),45.488049,-122.675047,B,https://trimet.org/home/stop/3616,0,,North,Opposite
3619,3619,S Macadam & Nebraska,south macadam & nebraska,Northbound stop in Portland (Stop ID 3619),45.477128,-122.671902,B,https://trimet.org/home/stop/3619,0,,North,Nearside
3620,3620,S Macadam & Nevada,south macadam & nevada,Southbound stop in Portland (Stop ID 3620),45.47304,-122.671599,B,https://trimet.org/home/stop/3620,0,,South,Nearside
3622,3622,S Macadam & Nevada,south macadam & nevada,Northbound stop in Portland (Stop ID 3622),45.472877,-122.671349,B,https://trimet.org/home/stop/3622,0,,North,Opposite
3623,3623,S Macadam & Pendleton,south macadam & pendleton,Northbound stop in Portland (Stop ID 3623),45.480907,-122.673171,B,https://trimet.org/home/stop/3623,0,,North,Nearside
3624,3624,S Macadam & Pendleton,south macadam & pendleton,Southbound stop in Portland (Stop ID 3624),45.481295,-122.673582,B,https://trimet.org/home/stop/3624,0,,South,Nearside
3633,3633,SE Madison & Grand,southeast madison & grand,Westbound stop in Portland (Stop ID 3633),45.513009,-122.6606,B,https://trimet.org/home/stop/3633,0,,West,Nearside
3635,3635,SW Madison & 1st,southwest madison & 1st,Eastbound stop in Portland (Stop ID 3635),45.514455,-122.675839,B,https://trimet.org/home/stop/3635,0,,East,Nearside
3637,3637,SE Madison & 11th,southeast madison & 11th,Westbound stop in Portland (Stop ID 3637),45.512985,-122.654555,B,https://trimet.org/home/stop/3637,0,,West,Nearside
3639,3639,SW Madison & 4th,southwest madison & 4th,Eastbound stop in Portland (Stop ID 3639),45.515185,-122.678573,B,https://trimet.org/home/stop/3639,0,,East,Nearside
3652,3652,SE Main & Beta,southeast main & beta,Eastbound stop in Milwaukie (Stop ID 3652),45.457034,-122.638746,B,https://trimet.org/home/stop/3652,0,,East,Nearside
3653,3653,SW Main & Burnham,southwest main & burnham,Westbound stop in Tigard (Stop ID 3653),45.430121,-122.772156,B,https://trimet.org/home/stop/3653,0,,West,Opposite
3654,3654,SW Main & Burnham,southwest main & burnham,Eastbound stop in Tigard (Stop ID 3654),45.429891,-122.772317,B,https://trimet.org/home/stop/3654,0,,East,Nearside
3655,3655,SW Main & Scoffins,southwest main & scoffins,Eastbound stop in Tigard (Stop ID 3655),45.43213,-122.768543,B,https://trimet.org/home/stop/3655,0,,East,Nearside
3656,3656,SW Main & Commercial,southwest main & commercial,Southbound stop in Tigard (Stop ID 3656),45.431133,-122.770575,B,https://trimet.org/home/stop/3656,0,,South,Nearside
3657,3657,SE Main & Milport,southeast main & milport,Northbound stop in Milwaukie (Stop ID 3657),45.452375,-122.64057,B,https://trimet.org/home/stop/3657,0,,North,Nearside
3658,3658,SE Main & Mailwell,southeast main & mailwell,Northbound stop in Milwaukie (Stop ID 3658),45.455591,-122.63997,B,https://trimet.org/home/stop/3658,0,,North,Farside
3661,3661,SE Main & Milport,southeast main & milport,Southbound stop in Milwaukie (Stop ID 3661),45.452273,-122.64088,B,https://trimet.org/home/stop/3661,0,,South,Farside
3668,3668,SE Main & Scott,southeast main & scott,Southbound stop in Milwaukie (Stop ID 3668),45.446332,-122.641935,B,https://trimet.org/home/stop/3668,0,,South,Nearside
3669,3669,SW Main & Pacific Hwy,southwest main & pacific highway,Northbound stop in Tigard (Stop ID 3669),45.432742,-122.767009,B,https://trimet.org/home/stop/3669,0,,North,Nearside
3672,3672,SE Main & Scott,southeast main & scott,Northbound stop in Milwaukie (Stop ID 3672),45.446505,-122.641817,B,https://trimet.org/home/stop/3672,0,,North,Opposite
3673,3673,SW Main & Scoffins,southwest main & scoffins,Westbound stop in Tigard (Stop ID 3673),45.432565,-122.768227,B,https://trimet.org/home/stop/3673,0,,West,Nearside
3683,3683,N Main & NE 10th,north main & northeast 10th,Northbound stop in Gresham (Stop ID 3683),45.50338,-122.430915,B,https://trimet.org/home/stop/3683,0,,North,Nearside
3687,3687,E Main & NE 12th,east main & northeast 12th,Westbound stop in Hillsboro (Stop ID 3687),45.521973,-122.970598,B,https://trimet.org/home/stop/3687,0,,West,Farside
3688,3688,E Main & SE 12th,east main & southeast 12th,Eastbound stop in Hillsboro (Stop ID 3688),45.521827,-122.970443,B,https://trimet.org/home/stop/3688,0,,East,Nearside
3690,3690,Main & 13th,main & 13th,Northbound stop in Oregon City (Stop ID 3690),45.36165,-122.60219,B,https://trimet.org/home/stop/3690,0,,North,Farside
3693,3693,Main & 15th,main & 15th,Northbound stop in Oregon City (Stop ID 3693),45.362872,-122.600928,B,https://trimet.org/home/stop/3693,0,,North,Nearside
3711,3711,E Main & SE 18th,east main & southeast 18th,Westbound stop in Hillsboro (Stop ID 3711),45.521478,-122.96358,B,https://trimet.org/home/stop/3711,0,,West,Opposite
3712,3712,E Main & SE 18th,east main & southeast 18th,Eastbound stop in Hillsboro (Stop ID 3712),45.521313,-122.96333,B,https://trimet.org/home/stop/3712,0,,East,Farside
3715,3715,N Main & NE 2nd,north main & northeast 2nd,Northbound stop in Gresham (Stop ID 3715),45.498859,-122.430911,B,https://trimet.org/home/stop/3715,0,,North,Nearside
3716,3716,E Main & SE 24th,east main & southeast 24th,Westbound stop in Hillsboro (Stop ID 3716),45.521081,-122.957843,B,https://trimet.org/home/stop/3716,0,,West,Nearside
3717,3717,E Main & SE 24th,east main & southeast 24th,Eastbound stop in Hillsboro (Stop ID 3717),45.520955,-122.958296,B,https://trimet.org/home/stop/3717,0,,East,Nearside
3718,3718,E Main & SE 26th,east main & southeast 26th,Westbound stop in Hillsboro (Stop ID 3718),45.520923,-122.955499,B,https://trimet.org/home/stop/3718,0,,West,Opposite
3719,3719,E Main & SE 28th,east main & southeast 28th,Eastbound stop in Hillsboro (Stop ID 3719),45.520702,-122.954745,B,https://trimet.org/home/stop/3719,0,,East,Nearside
3720,3720,SE Main & 3rd,southeast main & 3rd,Southbound stop in Estacada (Stop ID 3720),45.287793,-122.334063,B,https://trimet.org/home/stop/3720,0,,South,Nearside
3724,3724,400 Block SE Main (Estacada City Hall),400 block southeast main (esta-cayda city hall),Southbound stop in Estacada (Stop ID 3724),45.286072,-122.334179,B,https://trimet.org/home/stop/3724,0,,South,At
3725,3725,N Main & NE 5th,north main & northeast 5th,Northbound stop in Gresham (Stop ID 3725),45.500853,-122.430887,B,https://trimet.org/home/stop/3725,0,,North,Nearside
3727,3727,Main & 8th St,main & 8th street,Westbound stop in Oregon City (Stop ID 3727),45.358441,-122.607338,B,https://trimet.org/home/stop/3727,0,,West,Nearside
3778,3778,SW Martinazzi & Boones Ferry,southwest martinotzy & boones farey,Northbound stop in Tualatin (Stop ID 3778),45.384126,-122.758789,B,https://trimet.org/home/stop/3778,0,,North,Nearside
3779,3779,SW Martinazzi & Seneca,southwest martinotzy & seneca,Southbound stop in Tualatin (Stop ID 3779),45.383605,-122.758878,B,https://trimet.org/home/stop/3779,0,,South,Nearside
3780,3780,13700 Block SE McLoughlin,13700 block southeast mick lofflin,Northbound stop in Clackamas Co. (Stop ID 3780),45.424998,-122.633631,B,https://trimet.org/home/stop/3780,0,,North,At
3781,3781,SE McLoughlin & Boardman,southeast mick lofflin & boardman,Northbound stop in Clackamas Co. (Stop ID 3781),45.395352,-122.615846,B,https://trimet.org/home/stop/3781,0,,North,Farside
3782,3782,SE McLoughlin & Chestnut,southeast mick lofflin & chestnut,Northbound stop in Clackamas Co. (Stop ID 3782),45.419852,-122.632836,B,https://trimet.org/home/stop/3782,0,,North,Nearside
3783,3783,SE McLoughlin & Concord,southeast mick lofflin & concord,Northbound stop in Clackamas Co. (Stop ID 3783),45.40933,-122.626572,B,https://trimet.org/home/stop/3783,0,,North,Farside
3784,3784,SE McLoughlin & Courtney,southeast mick lofflin & courtney,Northbound stop in Clackamas Co. (Stop ID 3784),45.422832,-122.633284,B,https://trimet.org/home/stop/3784,0,,North,Farside
3789,3789,SE McLoughlin & Holly Farm Mall,southeast mick lofflin & holly farm mall,Northbound stop in Clackamas Co. (Stop ID 3789),45.406751,-122.624595,B,https://trimet.org/home/stop/3789,0,,North,At
3790,3790,SE McLoughlin & Hull Ave,"southeast mick lofflin & hull, avenue",Northbound stop in Clackamas Co. (Stop ID 3790),45.389509,-122.611363,B,https://trimet.org/home/stop/3790,0,,North,Farside
3791,3791,SE McLoughlin & Jennings,southeast mick lofflin & jennings,Northbound stop in Clackamas Co. (Stop ID 3791),45.39168,-122.613059,B,https://trimet.org/home/stop/3791,0,,North,Farside
3792,3792,SE McLoughlin & Maple,southeast mick lofflin & maple,Northbound stop in Clackamas Co. (Stop ID 3792),45.418242,-122.632547,B,https://trimet.org/home/stop/3792,0,,North,Nearside
3794,3794,SE McLoughlin & Naef,southeast mick lofflin & neff,Northbound stop in Clackamas Co. (Stop ID 3794),45.402055,-122.621003,B,https://trimet.org/home/stop/3794,0,,North,Farside
3795,3795,SE McLoughlin & Oak Grove,southeast mick lofflin & oak grove,Northbound stop in Clackamas Co. (Stop ID 3795),45.416173,-122.631789,B,https://trimet.org/home/stop/3795,0,,North,Farside
3797,3797,SE Ochoco & McLoughlin,southeast otchuh-koh & mick lofflin,Westbound stop in Milwaukie (Stop ID 3797),45.458805,-122.639338,B,https://trimet.org/home/stop/3797,0,,West,Nearside
3798,3798,SE McLoughlin & Park Ave,southeast mick lofflin & park avenue,Northbound stop in Clackamas Co. (Stop ID 3798),45.430515,-122.634505,B,https://trimet.org/home/stop/3798,0,,North,Farside
3799,3799,SE McLoughlin & Risley,southeast mick lofflin & risley,Northbound stop in Clackamas Co. (Stop ID 3799),45.412033,-122.628648,B,https://trimet.org/home/stop/3799,0,,North,Farside
3800,3800,SE McLoughlin & Roethe,southeast mick lofflin & roth-ee,Northbound stop in Clackamas Co. (Stop ID 3800),45.399074,-122.618725,B,https://trimet.org/home/stop/3800,0,,North,Farside
3801,3801,SE McLoughlin & Silver Springs,southeast mick lofflin & silver springs,Northbound stop in Clackamas Co. (Stop ID 3801),45.427626,-122.634071,B,https://trimet.org/home/stop/3801,0,,North,Nearside
3802,3802,SE McLoughlin & Silverleaf,southeast mick lofflin & silverleaf,Northbound stop in Clackamas Co. (Stop ID 3802),45.413141,-122.629531,B,https://trimet.org/home/stop/3802,0,,North,Opposite
3807,3807,SE McLoughlin & Vineyard,southeast mick lofflin & vineyard,Northbound stop in Clackamas Co. (Stop ID 3807),45.405087,-122.623312,B,https://trimet.org/home/stop/3807,0,,North,Farside
3810,3810,12200 Block SE McLoughlin,12200 block southeast mick lofflin,Northbound stop in Milwaukie (Stop ID 3810),45.435368,-122.63723,B,https://trimet.org/home/stop/3810,0,,North,At
3811,3811,600 Block McVey,600 block mcvey,Eastbound stop in Lake Oswego (Stop ID 3811),45.410707,-122.665853,B,https://trimet.org/home/stop/3811,0,,East,Opposite
3812,3812,600 Block McVey,600 block mcvey,Westbound stop in Lake Oswego (Stop ID 3812),45.410804,-122.666168,B,https://trimet.org/home/stop/3812,0,,West,At
3813,3813,McVey & Cornell,mcvey & cornell,Westbound stop in Lake Oswego (Stop ID 3813),45.408805,-122.672066,B,https://trimet.org/home/stop/3813,0,,West,Nearside
3814,3814,McVey & Cornell,mcvey & cornell,Eastbound stop in Lake Oswego (Stop ID 3814),45.4087,-122.671973,B,https://trimet.org/home/stop/3814,0,,East,Farside
3815,3815,McVey & Maple,mcvey & maple,Eastbound stop in Lake Oswego (Stop ID 3815),45.409534,-122.669292,B,https://trimet.org/home/stop/3815,0,,East,Nearside
3816,3816,McVey & Lakefront,mcvey & lakefront,Westbound stop in Lake Oswego (Stop ID 3816),45.409762,-122.668985,B,https://trimet.org/home/stop/3816,0,,West,Nearside
